#(V05.02.04C) EGD Point List Report for PTT_1609256_59_T1,,,,,,,,,,,,,,,,,,
Entry No,Variable,Point Name,Point Offset,Direction,Data Type,CIMPLICITY Resource,Units,Producer ID,Period(ms),Exchange Name,Destination,Description,Alias,Second Language Description,Path,Format Specification,,
2927,GP2ODIFF,EGD.ProducedPages.Constants.Exchange9.Point_85,09.0336.0,ReadOnly,REAL,,psia,1701122220,1000,Exchange9,172.16.111.255,Spread Limit,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:GP2ODIFF,PRESSA,,
2928,K33SD_IT,EGD.ProducedPages.Constants.Exchange9.Point_111,09.0440.0,ReadOnly,REAL,,s,1701122220,1000,Exchange9,172.16.111.255,Starting dev.swashplate PI control int. time,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K33SD_IT,SEC,,
2929,K26SGDH1_L_FLT,EGD.ProducedPages.Constants.Exchange9.Point_87,09.0344.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26SGDH1_L_FLT,TC,,
2930,K20SGEH1PG,EGD.ProducedPages.Constants.Exchange9.Point_86,09.0340.0,ReadOnly,REAL,,%/?,1701122220,1000,Exchange9,172.16.111.255,Seal gas heater #1 temperature control proportional gain,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K20SGEH1PG,PCT_T,,
2931,K26MQL,EGD.ProducedPages.Constants.Exchange9.Point_89,09.0352.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,Mineral oil tank temperature low value (heater on),,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26MQL,TC,,
2932,KWS2AIHINS,EGD.ProducedPages.Constants.Exchange9.Point_115,09.0456.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,PT 2nd stage wheelspace AI temp high NS setpoint,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:KWS2AIHINS,TC,,
2933,K63MQVA,EGD.ProducedPages.Constants.Exchange9.Point_114,09.0452.0,ReadOnly,REAL,,mmH2O,1701122220,1000,Exchange9,172.16.111.255,Mineral oil tank pressure high alarm value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63MQVA,,,
2934,LM25MTRG1\KMTRGTME,EGD.ProducedPages.Constants.Exchange9.Point_117,09.0464.0,ReadOnly,REAL,,,1701122220,1000,Exchange9,172.16.111.255,Cooldown motoring time,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:LM25MTRG1\KMTRGTME,,,
2935,K65SGA_SP_BS,EGD.ProducedPages.Constants.Exchange9.Point_116,09.0460.0,ReadOnly,REAL,,m3/hr,1701122220,1000,Exchange9,172.16.111.255,Proc.compr. seal buffer gas ctrl.setp.base value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K65SGA_SP_BS,,,
2936,K26MQFCL,EGD.ProducedPages.Constants.Exchange9.Point_191,09.0760.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,Mineral oil header temp.low - stop stby fan,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26MQFCL,TC,,
2937,K20SGT1IT,EGD.ProducedPages.Constants.Exchange9.Point_108,09.0428.0,ReadOnly,REAL,,s,1701122220,1000,Exchange9,172.16.111.255,Seal gas #1 temperature control integral time,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K20SGT1IT,SEC,,
2938,K4QV,EGD.ProducedPages.Constants.Exchange9.Point_109,09.0432.0,ReadOnly,REAL,,min,1701122220,1000,Exchange9,172.16.111.255,Synth.oil vap.sep.cool.request time delay,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K4QV,MIN,,
2939,TFUELDIFF,EGD.ProducedPages.Constants.Exchange9.Point_90,09.0356.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,Spread Limit,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:TFUELDIFF,TC_DIF,,
2940,K26SGDH1_H_FLT,EGD.ProducedPages.Constants.Exchange9.Point_91,09.0360.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26SGDH1_H_FLT,TC,,
2941,K63SS,EGD.ProducedPages.Constants.Exchange9.Point_92,09.0364.0,ReadOnly,REAL,,psig,1701122220,1000,Exchange9,172.16.111.255,Starting device pump rest max.suction pressure ,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63SS,PRESSG,,
2942,K63MQT,EGD.ProducedPages.Constants.Exchange9.Point_93,09.0368.0,ReadOnly,REAL,,psig,1701122220,1000,Exchange9,172.16.111.255,Mineral oil header pressure low trip value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63MQT,PRESSG,,
2943,K65SGB_PROP,EGD.ProducedPages.Constants.Exchange9.Point_94,09.0372.0,ReadOnly,REAL,,%/psi,1701122220,1000,Exchange9,172.16.111.255,Proc.compr. seal buffer gas ctrl.#B prop.gain,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K65SGB_PROP,PCT_P,,
2944,K63SV_L_FLT,EGD.ProducedPages.Constants.Exchange9.Point_95,09.0376.0,ReadOnly,REAL,,psig,1701122220,1000,Exchange9,172.16.111.255,Proc.comp.seal prim.vent pr.out of range low lim,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63SV_L_FLT,PRESSG,,
2945,K26MQAL1,EGD.ProducedPages.Constants.Exchange9.Point_101,09.0400.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,Mineral oil header temperature Low alarm value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26MQAL1,TC,,
2946,K65SGC_INT,EGD.ProducedPages.Constants.Exchange9.Point_97,09.0384.0,ReadOnly,REAL,,s,1701122220,1000,Exchange9,172.16.111.255,Proc.compr. seal buffer gas ctrl.#C integral time,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K65SGC_INT,SEC,,
2947,K26BA,EGD.ProducedPages.Constants.Exchange9.Point_98,09.0388.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,Turbine enclosure temperature high alarm value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26BA,TC,,
2948,K33SDPI_HRT,EGD.ProducedPages.Constants.Exchange9.Point_99,09.0392.0,ReadOnly,REAL,,%/s,1701122220,1000,Exchange9,172.16.111.255,Start.dev. PI initial swashplate up rate,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K33SDPI_HRT,PCT_S,,
2949,K26SGDH1_SENSR,EGD.ProducedPages.Constants.Exchange9.Point_105,09.0416.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,SEAL GAS DOWNSTREAM HEATER  TX. DIFF.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26SGDH1_SENSR,TC,,
2950,NPTTRIPHJ,EGD.ProducedPages.Constants.Exchange9.Point_106,09.0420.0,ReadOnly,REAL,,rpm,1701122220,1000,Exchange9,172.16.111.255,HSPT overspeed trip speed,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:NPTTRIPHJ,RPM,,
2951,TGBA_DMSP,EGD.ProducedPages.Constants.Exchange9.Point_107,09.0424.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,Transfer gearbox sump A temperature DM setpoint,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:TGBA_DMSP,TC,,
2952,K26BT_FLT,EGD.ProducedPages.Constants.Exchange9.Point_218,09.0868.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,Turbine compartment temp.transmitters max.deviat.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26BT_FLT,TC_DIF,,
2953,KWS2FIHINS,EGD.ProducedPages.Constants.Exchange9.Point_219,09.0872.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,PT 2nd stage wheelspace FI temp high NS setpoint,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:KWS2FIHINS,TC,,
2954,KWS1AIH_ALM,EGD.ProducedPages.Constants.Exchange9.Point_212,09.0844.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,PT 1st stage wheelspace AI temp high ALM setpoint,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:KWS1AIH_ALM,TC,,
2955,KNGGHI,EGD.ProducedPages.Constants.Exchange9.Point_213,09.0848.0,ReadOnly,REAL,,rpm,1701122220,1000,Exchange9,172.16.111.255,GG speed Hi setpoint,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:KNGGHI,RPM,,
2956,K65SVD,EGD.ProducedPages.Constants.Exchange9.Point_210,09.0836.0,ReadOnly,REAL,,Nl/m,1701122220,1000,Exchange9,172.16.111.255,DE SECONDARY VENT FLOW TRANSMITTER,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K65SVD,,,
2957,K63SGDP1_SENSR,EGD.ProducedPages.Constants.Exchange9.Point_211,09.0840.0,ReadOnly,REAL,,psi,1701122220,1000,Exchange9,172.16.111.255,SEAL GAS AMPLIFIER TX DIFF,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63SGDP1_SENSR,PRESS,,
2958,K20SGA_MRATE,EGD.ProducedPages.Constants.Exchange9.Point_216,09.0860.0,ReadOnly,REAL,,%/s,1701122220,1000,Exchange9,172.16.111.255,Proc.compr. seal buffer gas ctrl.manual rate,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K20SGA_MRATE,PCT_S,,
2959,KWS1FIH_ALM,EGD.ProducedPages.Constants.Exchange9.Point_217,09.0864.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,PT 1st stage wheelspace FI temp high NS setpoint,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:KWS1FIH_ALM,TC,,
2960,K26SGDH1_L,EGD.ProducedPages.Constants.Exchange9.Point_214,09.0852.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,SEAL GAS DOWNSTREAM HEATER LO VALUE,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26SGDH1_L,TC,,
2961,TGBB_DMSP,EGD.ProducedPages.Constants.Exchange9.Point_104,09.0412.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,Transfer gearbox sump B temperature DM setpoint,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:TGBB_DMSP,TC,,
2962,K33SDPI_DRT,EGD.ProducedPages.Constants.Exchange9.Point_139,09.0552.0,ReadOnly,REAL,,%/s,1701122220,1000,Exchange9,172.16.111.255,Starting device swashplate PI dec. max rate,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K33SDPI_DRT,PCT_S,,
2963,K33SD_DIGNRT,EGD.ProducedPages.Constants.Exchange9.Point_138,09.0548.0,ReadOnly,REAL,,%/s,1701122220,1000,Exchange9,172.16.111.255,Start.dev. ignition dec. swashplate rate,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K33SD_DIGNRT,PCT_S,,
2964,KCHIPALM,EGD.ProducedPages.Constants.Exchange9.Point_183,09.0728.0,ReadOnly,REAL,,Ohm,1701122220,1000,Exchange9,172.16.111.255,Synthetic lube oil chip detectors alarm setpoint,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:KCHIPALM,OHMS,,
2965,K63ST_H_FLT,EGD.ProducedPages.Constants.Exchange9.Point_133,09.0528.0,ReadOnly,REAL,,psig,1701122220,1000,Exchange9,172.16.111.255,Proc.Compr.Seal tertiary line press.out of range high limit,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63ST_H_FLT,PRESSG,,
2966,K63SDHH_TM,EGD.ProducedPages.Constants.Exchange9.Point_132,09.0524.0,ReadOnly,REAL,,s,1701122220,1000,Exchange9,172.16.111.255,Starting dev.locked rotor check time,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63SDHH_TM,SEC,,
2967,K26HCO_FLT,EGD.ProducedPages.Constants.Exchange9.Point_131,09.0520.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,Seal gas elect.heater cutout temp.xmitter max.deviation,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26HCO_FLT,TC,,
2968,K71MQL_ALM,EGD.ProducedPages.Constants.Exchange9.Point_130,09.0516.0,ReadOnly,REAL,,%,1701122220,1000,Exchange9,172.16.111.255,Mineral oil tank level low alarm value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K71MQL_ALM,PCT,,
2969,KPVGLOALM,EGD.ProducedPages.Constants.Exchange9.Point_137,09.0544.0,ReadOnly,REAL,,psig,1701122220,1000,Exchange9,172.16.111.255,Low variable geometry header pressure alarm sp,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:KPVGLOALM,PRESSG,,
2970,KTPTTBALM,EGD.ProducedPages.Constants.Exchange9.Point_136,09.0540.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,PT thrust bearing temperature alarm setpoint,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:KTPTTBALM,TC,,
2971,K26QFCH,EGD.ProducedPages.Constants.Exchange9.Point_135,09.0536.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,Synthetic oil header temp.high - start stby fan,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26QFCH,TC,,
2972,K63BT_PO,EGD.ProducedPages.Constants.Exchange9.Point_134,09.0532.0,ReadOnly,REAL,,s,1701122220,1000,Exchange9,172.16.111.255,Enclosure open door loss of ventilation pulse time,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63BT_PO,SEC,,
2973,K65SGA_SP_RT,EGD.ProducedPages.Constants.Exchange9.Point_221,09.0880.0,ReadOnly,REAL,,psi/s,1701122220,1000,Exchange9,172.16.111.255,Proc.compr. seal buffer gas ctrl.setp.rate,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K65SGA_SP_RT,PRS_S,,
2974,K26HCO1_HYS,EGD.ProducedPages.Constants.Exchange9.Point_220,09.0876.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,SEAL GAS ELECTRIC HEATER CUT OUT,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26HCO1_HYS,TC_DIF,,
2975,K63GDO,EGD.ProducedPages.Constants.Exchange9.Point_223,09.0888.0,ReadOnly,REAL,,psi,1701122220,1000,Exchange9,172.16.111.255,MAIN DISCH VLV. DIFF. PRESS. IND. TRANS.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63GDO,PRESS,,
2976,K65SGA_INT,EGD.ProducedPages.Constants.Exchange9.Point_222,09.0884.0,ReadOnly,REAL,,s,1701122220,1000,Exchange9,172.16.111.255,Proc.compr. seal buffer gas ctrl.integral time,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K65SGA_INT,SEC,,
2977,K63SGLD_ALM,EGD.ProducedPages.Constants.Exchange9.Point_225,09.0896.0,ReadOnly,REAL,,m3/h,1701122220,1000,Exchange9,172.16.111.255,Proc.compr. seal inl./bal.diff.press.high alm value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63SGLD_ALM,,,
2978,K65SGB_SP_RT,EGD.ProducedPages.Constants.Exchange9.Point_224,09.0892.0,ReadOnly,REAL,,psi/s,1701122220,1000,Exchange9,172.16.111.255,Proc.compr. seal buffer gas ctrl.#B setp.rate,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K65SGB_SP_RT,PRS_S,,
2979,K63SGLC_ALM,EGD.ProducedPages.Constants.Exchange9.Point_227,09.0904.0,ReadOnly,REAL,,m3/h,1701122220,1000,Exchange9,172.16.111.255,Proc.compr. seal inl./bal.diff.press.high alm value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63SGLC_ALM,,,
2980,K63SV_SENSR,EGD.ProducedPages.Constants.Exchange9.Point_226,09.0900.0,ReadOnly,REAL,,s,1701122220,1000,Exchange9,172.16.111.255,Proc.compr. seal primary vent switch trouble delay,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63SV_SENSR,SEC,,
2981,K63MQVT,EGD.ProducedPages.Constants.Exchange9.Point_188,09.0748.0,ReadOnly,REAL,,mmH2O,1701122220,1000,Exchange9,172.16.111.255,Mineral oil tank pressure high trip value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63MQVT,,,
2982,K63SGLA_ALM,EGD.ProducedPages.Constants.Exchange9.Point_128,09.0508.0,ReadOnly,REAL,,m3/h,1701122220,1000,Exchange9,172.16.111.255,Proc.compr. seal inl./bal.diff.press.low alm value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63SGLA_ALM,,,
2983,PS3DIFF1,EGD.ProducedPages.Constants.Exchange9.Point_129,09.0512.0,ReadOnly,REAL,,psia,1701122220,1000,Exchange9,172.16.111.255,PS3SEL Spread Limit,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:PS3DIFF1,PRESSA,,
2984,K33FP2,EGD.ProducedPages.Constants.Exchange9.Point_122,09.0484.0,ReadOnly,REAL,,s,1701122220,1000,Exchange9,172.16.111.255,Fuel gas valves maximum positioning time,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K33FP2,SEC,,
2985,K4QFCM,EGD.ProducedPages.Constants.Exchange9.Point_123,09.0488.0,ReadOnly,REAL,,min,1701122220,1000,Exchange9,172.16.111.255,Lube oil cooler request time delay after flame out,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K4QFCM,MIN,,
2986,K63TFP_ALM,EGD.ProducedPages.Constants.Exchange9.Point_120,09.0476.0,ReadOnly,REAL,,mmH2O,1701122220,1000,Exchange9,172.16.111.255,Turb.inlet air pre-filter diff.press.high alm val.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63TFP_ALM,,,
2987,K63SD_HT,EGD.ProducedPages.Constants.Exchange9.Point_121,09.0480.0,ReadOnly,REAL,,psig,1701122220,1000,Exchange9,172.16.111.255,Starting dev.discharge pressure high high,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63SD_HT,PRESSG,,
2988,K26MQSD,EGD.ProducedPages.Constants.Exchange9.Point_126,09.0500.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,Mineral oil head.temp.high starter disable value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26MQSD,TC,,
2989,K63SPA_ALM,EGD.ProducedPages.Constants.Exchange9.Point_127,09.0504.0,ReadOnly,REAL,,psig,1701122220,1000,Exchange9,172.16.111.255,Proc.compr. seal purge inj.inlet press.l.alm val.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63SPA_ALM,PRESSG,,
2990,K26SD_FLT,EGD.ProducedPages.Constants.Exchange9.Point_124,09.0492.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,Starting dev. sump temper.transmitters max.deviat.,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26SD_FLT,TC_DIF,,
2991,K63SGDP1_L_FLT,EGD.ProducedPages.Constants.Exchange9.Point_125,09.0496.0,ReadOnly,REAL,,psi,1701122220,1000,Exchange9,172.16.111.255,SEAL GAS AMPLIFIER #1 FLT LO,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63SGDP1_L_FLT,PRESS,,
2992,K26FGHT,EGD.ProducedPages.Constants.Exchange9.Point_278,09.1108.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,Fuel gas temperature high esd value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26FGHT,TC,,
2993,K26FGL_PU,EGD.ProducedPages.Constants.Exchange9.Point_279,09.1112.0,ReadOnly,REAL,,s,1701122220,1000,Exchange9,172.16.111.255,Fuel gas temperature low alarm time delay value,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26FGL_PU,SEC,,
2994,K26SGH1_FLT,EGD.ProducedPages.Constants.Exchange9.Point_140,09.0556.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,SEAL GAS ELECTRIC HEATER TX FAULT,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26SGH1_FLT,TC_DIF,,
2995,KWS1FIHALM,EGD.ProducedPages.Constants.Exchange9.Point_229,09.0912.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,PT 1st stage wheelspace FI temp high ALM setpoint,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:KWS1FIHALM,TC,,
2996,K33SD_EIGNRT,EGD.ProducedPages.Constants.Exchange9.Point_274,09.1092.0,ReadOnly,REAL,,%/s,1701122220,1000,Exchange9,172.16.111.255,Start.dev. ignition acc. engaging swashplate rate,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K33SD_EIGNRT,PCT_S,,
2997,K63MQA_H_FLT,EGD.ProducedPages.Constants.Exchange9.Point_275,09.1096.0,ReadOnly,REAL,,psig,1701122220,1000,Exchange9,172.16.111.255,Miner.oil head.press.trnsm.out of range high limit,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K63MQA_H_FLT,PRESSG,,
2998,K26TLBDIF,EGD.ProducedPages.Constants.Exchange9.Point_276,09.1100.0,ReadOnly,REAL,,?,1701122220,1000,Exchange9,172.16.111.255,Tlub Spread Limit,,,System:PTT_1609256_59|Device:T1|EGD:|EgdPageList:ProducedPages|EgdPage:Constants|EgdExchange:Exchange9|EgdVariable:K26TLBDIF,TC_DIF,,
